FIPS,State,County,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17
20067,Kansas,Grant County,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067,20067
20073,Kansas,Greenwood County,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073,20073
20077,Kansas,Harper County,20077,20077,20077,20077,20077,20077,20077,20077,20077,20077,20077,20077,20077,20077,20077,20077,20077
20079,Kansas,Harvey County,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079,20079
20085,Kansas,Jackson County,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085,20085
20087,Kansas,Jefferson County,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087,20087
20091,Kansas,Johnson County,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091
20095,Kansas,Kingman County,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095,20095
20099,Kansas,Labette County,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099,20099
20103,Kansas,Leavenworth County,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103,20103
20107,Kansas,Linn County,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107,20107
20111,Kansas,Lyon County,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111,20111
20115,Kansas,Marion County,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115,20115
20117,Kansas,Marshall County,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117,20117
20113,Kansas,McPherson County,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113,20113
20121,Kansas,Miami County,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121,20121
20123,Kansas,Mitchell County,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123
20125,Kansas,Montgomery County,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125,20125
20127,Kansas,Morris County,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127
20131,Kansas,Nemaha County,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131,20131
20133,Kansas,Neosho County,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133
